Date,Price
2025-07-16,25284.80078125
2025-07-17,25497.52734375
2025-07-18,25457.94921875
2025-07-22,25457.94921875
2025-07-23,26091.18359375
2025-07-24,26620.525390625
2025-07-25,26373.169921875
2025-07-28,26214.861328125
2025-07-29,25997.1875
2025-07-30,26125.8125
2025-07-31,26343.486328125
2025-08-01,26407.798828125
2025-08-04,26140.654296875
2025-08-05,26383.064453125
2025-08-06,26556.212890625
2025-08-07,26759.046875
2025-08-08,26961.87890625
2025-08-12,27476.380859375
2025-08-13,27629.7421875
2025-08-14,27268.6015625
2025-08-15,27639.63671875
2025-08-18,27807.837890625
2025-08-19,27792.99609375
2025-08-20,27659.423828125
2025-08-21,27515.95703125
2025-08-22,27614.900390625
2025-08-25,27713.841796875
2025-08-26,27407.12109375
2025-08-27,27372.490234375
2025-08-28,27481.328125
2025-08-29,27357.6484375
2025-09-01,27233.970703125
2025-09-02,27545.640625
2025-09-03,27115.240234375
2025-09-04,27446.697265625
2025-09-05,27679.212890625
2025-09-08,27941.41015625
2025-09-09,27931.517578125
2025-09-10,27961.19921875
2025-09-11,28015.6171875
2025-09-12,28188.767578125
2025-09-16,28203.609375
2025-09-17,28055.1953125
2025-09-18,28124.455078125
2025-09-19,28084.876953125
2025-09-22,28144.244140625
2025-09-24,28337.181640625
2025-09-25,28381.705078125
2025-09-26,28406.44140625
2025-09-29,28144.244140625
2025-09-30,28267.921875
2025-10-01,27862.255859375
2025-10-02,27911.728515625
2025-10-03,28198.662109375
2025-10-06,28822.0
2025-10-07,29120.0
2025-10-08,29190.0
