Date,Price
2025-10-21,38420.0
2025-10-22,38590.0
2025-10-23,38400.0
2025-10-27,39660.0
2025-10-28,39600.0
2025-10-29,40160.0
2025-10-30,40290.0
2025-10-31,40500.0
2025-11-04,39730.0
2025-11-05,39530.0
2025-11-06,39750.0
2025-11-07,39090.0
2025-11-10,39440.0
2025-11-11,39830.0
2025-11-12,40070.0
2025-11-13,40060.0
2025-11-14,38900.0
2025-11-17,39370.0
2025-11-18,38540.0
2025-11-19,38340.0
2025-11-20,39920.0
2025-11-21,38190.0
2025-11-25,39300.0
2025-11-26,39630.0
2025-11-27,39800.0
2025-11-28,40070.0
2025-12-01,39660.0
2025-12-02,39740.0
2025-12-03,40190.0
2025-12-04,40190.0
2025-12-05,40130.0
2025-12-08,40390.0
2025-12-09,40400.0
2025-12-10,40650.0
2025-12-11,40100.0
