Date,HYG,IEF,JNK,TLT
2021-03-29,67.30254364013672,99.88396453857422,81.6084213256836,116.5930404663086
2021-03-30,67.14000701904297,99.79573059082031,81.43558502197266,117.2039794921875
2021-03-31,67.46502685546875,99.65451049804688,81.75119018554688,116.54998779296875
2021-04-01,67.60790252685547,100.09603118896484,81.9216079711914,118.48435974121094
2021-04-05,67.63893127441406,99.81343078613281,81.99702453613281,117.96741485595703
2021-04-06,67.75540924072266,100.2990951538086,82.1402816772461,118.76873016357422
2021-04-07,67.73213195800781,100.2373046875,82.1478500366211,117.94155883789062
2021-04-08,67.75540924072266,100.5816650390625,82.17797088623047,118.91522979736328
2021-04-09,67.70883178710938,100.31678771972656,82.110107421875,118.48435974121094
2021-04-12,67.63893127441406,100.25497436523438,82.0422592163086,118.4327163696289
2021-04-13,67.68555450439453,100.6699447631836,82.07241821289062,119.32015991210938
2021-04-14,67.65447235107422,100.5463638305664,82.01960754394531,118.9410629272461
2021-04-15,67.92621612548828,101.19093322753906,82.3589859008789,120.93150329589844
2021-04-16,67.78646850585938,100.91719055175781,82.19306182861328,119.9922866821289
2021-04-19,67.67777252197266,100.81123352050781,82.11766815185547,119.64759063720703
2021-04-20,67.56131744384766,101.11145782470703,81.96685028076172,120.19904327392578
2021-04-21,67.78646850585938,101.16445922851562,82.1553726196289,120.44029235839844
2021-04-22,67.66226196289062,101.2439193725586,82.07241821289062,120.96592712402344
2021-04-23,67.84083557128906,101.11145782470703,82.28356170654297,120.68155670166016
2021-04-26,67.80977630615234,101.00550842285156,82.20060729980469,120.50923156738281
2021-04-27,67.71658325195312,100.60814666748047,82.17044830322266,119.45805358886719
2021-04-28,67.84857177734375,100.74061584472656,82.30616760253906,119.53557586669922
2021-04-29,67.92621612548828,100.5639877319336,82.38914489746094,119.1823501586914
2021-04-30,67.89520263671875,100.65228271484375,82.35140991210938,119.45805358886719
2021-05-03,67.92169952392578,100.82371520996094,82.33702087402344,119.5296859741211
2021-05-04,67.88273620605469,100.95623779296875,82.31433868408203,120.34076690673828
2021-05-05,68.01518249511719,101.07998657226562,82.48080444335938,120.53926849365234
2021-05-06,67.99177551269531,101.12410736083984,82.40514373779297,120.73770904541016
2021-05-07,68.03853607177734,101.15943145751953,82.49596405029297,120.142333984375
2021-05-10,67.88273620605469,100.95623779296875,82.3673095703125,118.9256362915039
2021-05-11,67.81261444091797,100.78836059570312,82.27653503417969,118.25254821777344
2021-05-12,67.48538970947266,100.30240631103516,81.88301849365234,117.00997161865234
2021-05-13,67.7269058227539,100.6381607055664,82.09491729736328,117.19120025634766
2021-05-14,67.94505310058594,100.85906982421875,82.34458923339844,118.28707885742188
2021-05-17,67.82039642333984,100.76187133789062,82.25381469726562,118.0368423461914
2021-05-18,67.65677642822266,100.76187133789062,82.07221984863281,117.73481750488281
2021-05-19,67.47758483886719,100.46143341064453,81.8376235961914,117.45006561279297
2021-05-20,67.76586151123047,100.8767318725586,82.1629867553711,118.41648864746094
2021-05-21,67.86714172363281,100.91207885742188,82.29163360595703,118.79617309570312
2021-05-24,67.94505310058594,101.00923156738281,82.43545532226562,119.23628997802734
2021-05-25,67.95282745361328,101.3803482055664,82.40514373779297,120.34076690673828
2021-05-26,67.97623443603516,101.2655258178711,82.45054626464844,120.13370513916016
2021-05-27,67.94505310058594,101.08882904052734,82.4127426147461,119.65048217773438
2021-05-28,67.92169952392578,101.07998657226562,82.4127426147461,119.46061706542969
2021-06-01,68.12568664550781,101.06139373779297,82.62913513183594,119.43383026123047
2021-06-02,68.21168518066406,101.17632293701172,82.72027587890625,119.71036529541016
2021-06-03,68.07098388671875,100.91988372802734,82.60636138916016,119.26103973388672
2021-06-04,68.21949005126953,101.47693634033203,82.76581573486328,120.89421844482422
2021-06-07,68.24297332763672,101.39739990234375,82.82660675048828,120.52264404296875
2021-06-08,68.28986358642578,101.6891860961914,82.88733673095703,121.36954498291016
2021-06-09,68.34459686279297,102.00745391845703,82.97087097167969,122.44107818603516
2021-06-10,68.46965789794922,102.36993408203125,83.1075439453125,123.17555236816406
2021-06-11,68.49309539794922,102.21965789794922,83.14554595947266,122.97685241699219
2021-06-14,68.4305648803711,101.90137481689453,83.08477020263672,122.03492736816406
2021-06-15,68.42274475097656,101.91902923583984,83.0999755859375,121.88800811767578
2021-06-16,68.32894897460938,101.22055053710938,82.99365997314453,121.78429412841797
2021-06-17,68.3758544921875,101.58306121826172,83.04679107666016,123.60770416259766
2021-06-18,68.34459686279297,102.15774536132812,82.97087097167969,125.9322280883789
2021-06-21,68.47749328613281,101.83062744140625,83.1303482055664,123.82369232177734
2021-06-22,68.52438354492188,102.01630401611328,83.15312194824219,124.12615966796875
2021-06-23,68.45398712158203,101.81291961669922,83.15312194824219,123.80642700195312
2021-06-24,68.66505432128906,101.79525756835938,83.33537292480469,124.00518035888672
2021-06-25,68.73542785644531,101.58306121826172,83.41889953613281,122.71760559082031
2021-06-28,68.72761535644531,101.90137481689453,83.41889953613281,123.97928619384766
2021-06-29,68.8135986328125,101.95440673828125,83.51763153076172,124.18666076660156
2021-06-30,68.82141876220703,102.11354064941406,83.50241088867188,124.73974609375
2021-07-01,68.95633697509766,102.04010772705078,83.65559387207031,124.74668884277344
2021-07-02,69.06611633300781,102.41169738769531,83.8003921508789,125.49939727783203
2021-07-06,69.02690887451172,102.95143127441406,83.81565856933594,126.97039794921875
2021-07-07,69.05044555664062,103.25223541259766,83.83089447021484,128.09523010253906
2021-07-08,68.90142059326172,103.5177001953125,83.6632308959961,128.59713745117188
2021-07-09,69.01905822753906,102.99565124511719,83.79280090332031,126.78865814208984
2021-07-12,68.99552917480469,102.94259643554688,83.78516387939453,126.62423706054688
2021-07-13,68.79159545898438,102.62408447265625,83.5641860961914,125.65516662597656
2021-07-14,68.90142059326172,103.06647491455078,83.65559387207031,127.08285522460938
2021-07-15,68.85436248779297,103.5,83.640380859375,128.484619140625
2021-07-16,68.76026153564453,103.48230743408203,83.5031967163086,128.2423095703125
2021-07-19,68.29751586914062,104.36705780029297,82.93162536621094,131.0544891357422
2021-07-20,68.6426010131836,104.23435974121094,83.28982543945312,129.79112243652344
2021-07-21,68.80730438232422,103.6326904296875,83.55653381347656,128.14707946777344
2021-07-22,68.84650421142578,103.87158966064453,83.57941436767578,129.35855102539062
2021-07-23,68.9798583984375,103.71232604980469,83.73944091796875,128.4932861328125
2021-07-26,68.87787628173828,103.64155578613281,83.6251449584961,128.11251831054688
2021-07-27,68.78376770019531,104.08393859863281,83.54891204833984,129.4796600341797
2021-07-28,68.83868408203125,104.17240905761719,83.60227966308594,129.4883575439453
2021-07-29,68.9876708984375,103.85387420654297,83.75468444824219,128.77015686035156
2021-07-30,68.89358520507812,104.14584350585938,83.65559387207031,129.3758087158203
2021-08-02,68.72283935546875,104.6026840209961,83.47972106933594,130.52981567382812
2021-08-03,68.80150604248047,104.6292495727539,83.50269317626953,130.59909057617188
2021-08-04,68.67562866210938,104.6026840209961,83.3497543334961,130.86773681640625
2021-08-05,68.83297729492188,104.22201538085938,83.48738098144531,130.2006072998047
2021-08-06,68.75431060791016,103.6111068725586,83.41859436035156,128.0261688232422
2021-08-09,68.59693908691406,103.3897705078125,83.22740936279297,127.56693267822266
2021-08-10,68.43955993652344,103.19500732421875,83.08214569091797,126.97782135009766
2021-08-11,68.54972076416016,103.31011962890625,83.2197494506836,126.89989471435547
2021-08-12,68.6677474975586,103.20389556884766,83.3268051147461,126.69194793701172
2021-08-13,68.81725311279297,103.79705810546875,83.47208404541016,128.69317626953125
2021-08-16,68.84083557128906,104.02720642089844,83.49503326416016,129.00506591796875
2021-08-17,68.68347930908203,103.9740982055664,83.33445739746094,128.9530792236328
2021-08-18,68.52610778808594,103.92096710205078,83.20447540283203,129.38619995117188
2021-08-19,68.51824951171875,104.15118408203125,83.17385864257812,130.33917236328125
2021-08-20,68.68347930908203,104.05380249023438,83.31916809082031,130.4258270263672
2021-08-23,68.89592742919922,104.08036804199219,83.5868148803711,130.33917236328125
2021-08-24,68.9903335571289,103.79705810546875,83.71678924560547,129.3255615234375
2021-08-25,69.06116485595703,103.3897705078125,83.80854797363281,128.2513427734375
2021-08-26,69.02184295654297,103.3897705078125,83.73208618164062,128.6066436767578
2021-08-27,69.21065521240234,103.72620391845703,84.00737762451172,129.48158264160156
2021-08-30,69.2972412109375,103.92985534667969,84.09913635253906,129.8194580078125
2021-08-31,69.3129653930664,103.73505401611328,84.11441802978516,128.93577575683594
2021-09-01,69.37215423583984,103.77935028076172,84.20266723632812,129.15174865722656
2021-09-02,69.45896911621094,103.90338897705078,84.3100814819336,129.715576171875
2021-09-03,69.46685028076172,103.65531921386719,84.33309936523438,128.53585815429688
2021-09-07,69.28534698486328,103.24779510498047,84.110595703125,127.45161437988281
2021-09-08,69.36427307128906,103.53131103515625,84.20266723632812,128.31903076171875
2021-09-09,69.4273910522461,103.82365417480469,84.26403045654297,129.8717041015625
2021-09-10,69.32482147216797,103.49584197998047,84.17964935302734,128.7266845703125
2021-09-13,69.49845123291016,103.61990356445312,84.3791275024414,129.50743103027344
2021-09-14,69.46685028076172,104.00972747802734,84.28704833984375,131.07740783691406
2021-09-15,69.56947326660156,103.83251190185547,84.48656463623047,130.61767578125
2021-09-16,69.5457992553711,103.50473022460938,84.45585632324219,130.01922607421875
2021-09-17,69.45896911621094,103.20352935791016,84.3637924194336,129.39459228515625
2021-09-20,69.21430969238281,103.72620391845703,84.07987976074219,130.9993438720703
2021-09-21,69.33268737792969,103.6641845703125,84.218017578125,130.88662719726562
2021-09-22,69.45896911621094,103.76165008544922,84.35613250732422,131.66726684570312
2021-09-23,69.49056243896484,102.8225326538086,84.3714599609375,128.69198608398438
2021-09-24,69.387939453125,102.51245880126953,84.27938079833984,127.43423461914062
2021-09-27,69.32482147216797,102.23780059814453,84.21031951904297,126.96583557128906
2021-09-28,69.00907135009766,101.8479995727539,83.84204864501953,124.98805236816406
2021-09-29,69.13536071777344,101.95433044433594,84.01083374023438,125.2049789428711
2021-09-30,69.05641174316406,102.07836151123047,83.91109466552734,125.1875991821289
2021-10-01,69.22195434570312,102.49506378173828,84.08666229248047,126.24112701416016
2021-10-04,68.97643280029297,102.37091827392578,83.8017578125,125.91976928710938
2021-10-05,68.94477844238281,102.0517578125,83.7324447631836,124.70378875732422
2021-10-06,68.90513610839844,102.078369140625,83.68622589111328,125.4073257446289
2021-10-07,68.9131088256836,101.67051696777344,83.65546417236328,124.09590148925781
2021-10-08,68.70720672607422,101.44888305664062,83.50912475585938,123.22731018066406
2021-10-11,68.49340057373047,101.20065307617188,83.21654510498047,122.91465759277344
2021-10-12,68.62010192871094,101.66165924072266,83.37052917480469,125.01653289794922
2021-10-13,68.8022232055664,101.85669708251953,83.56303405761719,126.23239135742188
2021-10-14,69.19026947021484,102.09608459472656,84.02505493164062,126.70149230957031
2021-10-15,69.0715103149414,101.59074401855469,83.85564422607422,125.9631576538086
2021-10-18,69.03983306884766,101.44888305664062,83.81716918945312,126.55379486083984
2021-10-19,69.0873031616211,101.08543395996094,83.87875366210938,124.80802917480469
2021-10-20,69.11107635498047,101.04106140136719,83.94034576416016,123.96554565429688
2021-10-21,68.9368667602539,100.7751235961914,83.71705627441406,123.81792449951172
2021-10-22,68.77054595947266,101.0322036743164,83.5322494506836,125.18150329589844
2021-10-25,68.88933563232422,101.15635681152344,83.66313171386719,124.99044036865234
2021-10-26,68.90513610839844,101.28044128417969,83.68622589111328,126.02400207519531
2021-10-27,68.84973907470703,101.84783935546875,83.59384155273438,128.31686401367188
2021-10-28,69.02396392822266,101.58189392089844,83.79403686523438,127.8826675415039
2021-10-29,68.84181213378906,101.626220703125,83.64006042480469,128.27349853515625
2021-11-01,68.76795959472656,101.61819458007812,83.53882598876953,127.34991455078125
2021-11-02,68.93476104736328,101.86663055419922,83.67791748046875,127.91517639160156
2021-11-03,69.06983184814453,101.54724884033203,83.87879943847656,126.59336853027344
2021-11-04,69.2525634765625,102.0973129272461,84.0797119140625,127.92379760742188
2021-11-05,69.51471710205078,102.65621948242188,84.45834350585938,129.837158203125
2021-11-08,69.42731475830078,102.21263885498047,84.37335968017578,129.59352111816406
2021-11-09,69.48296356201172,102.68285369873047,84.43517303466797,131.28067016601562
2021-11-10,69.09365844726562,101.80450439453125,84.00244140625,128.88046264648438
2021-11-11,68.9744873046875,101.47625732421875,83.87106323242188,128.68910217285156
2021-11-12,68.99832153320312,101.68921661376953,83.87106323242188,128.12391662597656
2021-11-15,68.91889190673828,101.28997039794922,83.77063751220703,126.51505279541016
2021-11-16,68.95066833496094,101.20123291015625,83.79383850097656,126.19329071044922
2021-11-17,68.87916564941406,101.56501770019531,83.67018127441406,127.19334411621094
2021-11-18,68.82353973388672,101.62711334228516,83.57745361328125,127.6716537475586
2021-11-19,68.76795959472656,101.90210723876953,83.51563262939453,129.01963806152344
2021-11-22,68.50576782226562,101.15691375732422,83.20652770996094,127.5064468383789
2021-11-23,68.41043853759766,100.73990631103516,83.09064483642578,125.66278839111328
2021-11-24,68.3945541381836,101.05040740966797,83.05200958251953,127.68033599853516
2021-11-26,67.90199279785156,102.3545913696289,82.41838836669922,130.90676879882812
2021-11-29,68.3230972290039,102.12391662597656,82.92064666748047,129.85450744628906
2021-11-30,68.03701782226562,102.73607635498047,82.54974365234375,131.8285675048828
2021-12-01,68.04662322998047,102.92964172363281,82.6296157836914,132.6417999267578
2021-12-02,68.5488052368164,102.7076644897461,83.20350646972656,132.80722045898438
2021-12-03,68.5488052368164,103.31139373779297,83.19573211669922,134.39187622070312
2021-12-06,68.85164642333984,102.79642486572266,83.50592803955078,132.54603576660156
2021-12-07,69.21829986572266,102.40579223632812,84.01776885986328,131.47503662109375
2021-12-08,69.20237731933594,102.07728576660156,84.03326416015625,129.2025146484375
2021-12-09,68.89151000976562,102.3347396850586,83.62226867675781,129.92523193359375
2021-12-10,69.0509262084961,102.40579223632812,83.8083724975586,129.61180114746094
2021-12-13,69.0509262084961,102.89409637451172,83.8238754272461,131.52732849121094
2021-12-14,68.93136596679688,102.716552734375,83.69206237792969,131.2137908935547
2021-12-15,69.19438934326172,102.56561279296875,83.97898864746094,129.95135498046875
2021-12-16,69.1432113647461,102.86420440673828,83.88594055175781,130.00189208984375
2021-12-17,69.07923889160156,103.09525299072266,83.84390258789062,131.47500610351562
2021-12-20,68.95927429199219,103.00642395019531,83.75049591064453,130.489990234375
2021-12-21,69.3271713256836,102.59759521484375,84.16299438476562,129.99314880371094
2021-12-22,69.51112365722656,102.69535827636719,84.41204833984375,130.59466552734375
2021-12-23,69.71109008789062,102.4820785522461,84.66107940673828,129.46144104003906
2021-12-27,69.7830581665039,102.51763916015625,84.70779418945312,129.77525329589844
2021-12-28,69.7510757446289,102.49986267089844,84.6766357421875,129.26100158691406
2021-12-29,69.63909149169922,101.97553253173828,84.51322937011719,127.84886169433594
2021-12-30,69.60711669921875,102.31322479248047,84.46652221679688,128.9209747314453
2021-12-31,69.5910873413086,102.19766998291016,84.49766540527344,129.17384338378906
2022-01-03,69.5591049194336,101.2468490600586,84.44318389892578,125.7829818725586
2022-01-04,69.38314056396484,101.19351196289062,84.28752899169922,125.25997924804688
2022-01-05,68.8473129272461,100.76692199707031,83.64154052734375,124.58008575439453
2022-01-06,68.85528564453125,100.51811218261719,83.65711975097656,124.90260314941406
2022-01-07,68.67933654785156,100.18930053710938,83.4314193725586,124.00479125976562
2022-01-10,68.73529815673828,100.1626205444336,83.4391860961914,124.30984497070312
2022-01-11,69.05522155761719,100.4025650024414,83.8594741821289,125.13794708251953
2022-01-12,69.16722106933594,100.42033386230469,83.99179077148438,124.65848541259766
2022-01-13,68.91925811767578,100.7402572631836,83.75049591064453,125.76553344726562
2022-01-14,68.85528564453125,100.047119140625,83.67269897460938,123.86528778076172
2022-01-18,68.51934814453125,99.29174041748047,83.24464416503906,122.12194061279297
2022-01-19,68.45538330078125,99.53169250488281,83.16680908203125,122.96751403808594
2022-01-20,68.32742309570312,99.74494934082031,82.9800033569336,123.72581481933594
2022-01-21,68.33539581298828,100.32260131835938,82.9566650390625,125.198974609375
2022-01-24,68.26341247558594,100.23371887207031,82.87105560302734,124.17037200927734
2022-01-25,68.06346893310547,100.1004409790039,82.6453628540039,123.96986389160156
2022-01-26,67.8315200805664,99.38947296142578,82.36518859863281,122.47063446044922
2022-01-27,67.53562927246094,99.80718994140625,81.98382568359375,124.71955871582031
2022-01-28,67.72755432128906,100.0382080078125,82.17058563232422,124.76316833496094
2022-01-31,67.74356842041016,100.0382080078125,82.16280364990234,124.1180648803711
2022-02-01,68.01243591308594,99.90299224853516,82.60806274414062,123.70610809326172
2022-02-02,68.11681365966797,100.10758972167969,82.68622589111328,124.12503051757812
2022-02-03,67.50676727294922,99.6806411743164,82.04566192626953,123.15614318847656
2022-02-04,67.2418441772461,98.91560363769531,81.6863021850586,121.34054565429688
2022-02-07,67.19367980957031,98.94230651855469,81.61600494384766,121.4190673828125
2022-02-08,67.12146759033203,98.62210845947266,81.53009033203125,120.60733032226562
2022-02-09,67.47466278076172,98.75550842285156,81.92848205566406,120.83427429199219
2022-02-10,66.58362579345703,97.84819030761719,80.90513610839844,118.91387939453125
2022-02-11,66.35089111328125,98.8622817993164,80.56143188476562,120.67716979980469
2022-02-14,66.23848724365234,98.17733001708984,80.46768951416016,119.17578125
