BIL,HYG,IEF,QQQ,SPY,TLT
91.54000091552734,78.95999908447266,94.43000030517578,476.9200134277344,558.8699951171875,89.86000061035156
91.55999755859375,78.5199966430664,94.80999755859375,468.3399963378906,551.4199829101562,90.6500015258789
91.58000183105469,78.87999725341797,94.4800033569336,479.6600036621094,562.8099975585938,90.16999816894531
91.5999984741211,79.06999969482422,94.55999755859375,482.7699890136719,567.1500244140625,90.62000274658203
91.5999984741211,78.93000030517578,94.66999816894531,474.5400085449219,561.02001953125,90.70999908447266
91.61000061035156,79.44999694824219,94.95999908447266,480.8900146484375,567.1300048828125,91.18000030517578
91.62999725341797,79.33999633789062,95.0999984741211,479.260009765625,565.489990234375,91.23999786376953
91.66000366210938,79.22000122070312,95.0199966430664,480.8399963378906,563.97998046875,90.69999694824219
91.66000366210938,79.44999694824219,94.47000122070312,490.6600036621094,574.0800170898438,89.7699966430664
91.66999816894531,79.41000366210938,94.62999725341797,493.4599914550781,575.4600219726562,89.76000213623047
91.68000030517578,79.08999633789062,94.41000366210938,484.3800048828125,568.5900268554688,89.16999816894531
91.69999694824219,78.94000244140625,94.33000183105469,481.6199951171875,567.0800170898438,88.91000366210938
91.7300033569336,78.80000305175781,95.08999633789062,468.94000244140625,555.6599731445312,90.13999938964844
91.7300033569336,78.88999938964844,95.37000274658203,468.9200134277344,559.3900146484375,91.02999877929688
91.43000030517578,78.69000244140625,95.4000015258789,472.70001220703125,560.969970703125,91.48999786376953
91.44000244140625,78.8499984741211,95.30999755859375,476.1499938964844,564.52001953125,91.43000030517578
91.44999694824219,77.87000274658203,96.29000091552734,450.6600036621094,536.7000122070312,91.8499984741211
91.4800033569336,76.76000213623047,96.55999755859375,422.6700134277344,505.2799987792969,92.8499984741211
91.48999786376953,76.0999984741211,95.41000366210938,423.69000244140625,504.3800048828125,90.05000305175781
91.51000213623047,75.75,94.93000030517578,416.05999755859375,496.4800109863281,88.3499984741211
91.51000213623047,77.77999877929688,94.62999725341797,466.0,548.6199951171875,88.87000274658203
91.5199966430664,76.51000213623047,94.04000091552734,446.17999267578125,524.5800170898438,86.41999816894531
91.55999755859375,76.73999786376953,93.51000213623047,454.3999938964844,533.9400024414062,86.88999938964844
91.55999755859375,77.12000274658203,94.26000213623047,457.4800109863281,539.1199951171875,87.51000213623047
91.58000183105469,77.33000183105469,94.54000091552734,457.989990234375,537.6099853515625,87.81999969482422
91.58999633789062,77.31999969482422,94.94999694824219,444.17999267578125,525.6599731445312,88.30999755859375
91.62999725341797,77.7699966430664,94.68000030517578,444.1000061035156,526.4099731445312,87.52999877929688
91.63999938964844,77.30999755859375,94.16999816894531,433.1099853515625,513.8800048828125,86.0
91.63999938964844,77.61000061035156,94.23999786376953,444.4800109863281,527.25,86.4800033569336
91.66000366210938,78.0,94.33999633789062,454.55999755859375,535.4199829101562,87.31999969482422
91.66000366210938,78.69999694824219,94.8499984741211,467.3500061035156,546.6900024414062,88.23999786376953
91.69999694824219,78.7699966430664,95.20999908447266,472.55999755859375,550.6400146484375,88.88999938964844
91.70999908447266,78.80999755859375,95.58999633789062,472.4100036621094,550.8499755859375,89.44999694824219
91.70999908447266,79.0199966430664,95.91999816894531,475.5299987792969,554.3200073242188,90.19999694824219
91.72000122070312,78.5999984741211,96.06999969482422,475.4700012207031,554.5399780273438,89.47000122070312
91.43000030517578,78.30000305175781,95.33999633789062,481.67999267578125,558.469970703125,88.69000244140625
91.45999908447266,78.54000091552734,94.69999694824219,488.8299865722656,566.760009765625,87.7300033569336
91.45999908447266,78.51000213623047,94.52999877929688,485.92999267578125,563.510009765625,87.23999786376953
91.4800033569336,78.44999694824219,94.7699966430664,481.4100036621094,558.7999877929688,87.52999877929688
91.4800033569336,78.5199966430664,95.0199966430664,483.29998779296875,561.1500244140625,87.9000015258789
91.5,78.5,94.27999877929688,488.2900085449219,565.0599975585938,86.91999816894531
91.52999877929688,78.55000305175781,94.3499984741211,487.9700012207031,564.3400268554688,87.05000305175781
91.52999877929688,79.33000183105469,93.75,507.8500061035156,582.989990234375,86.23999786376953
91.55000305175781,79.47000122070312,93.68000030517578,515.5900268554688,586.8400268554688,85.88999938964844
91.55000305175781,79.18000030517578,93.33000183105469,518.6799926757812,587.5900268554688,85.31999969482422
91.55999755859375,79.33000183105469,93.94000244140625,519.25,590.4600219726562,86.06999969482422
91.5999984741211,79.41999816894531,93.97000122070312,521.510009765625,594.2000122070312,86.30000305175781
91.5999984741211,79.37999725341797,93.91999816894531,522.010009765625,594.8499755859375,86.05000305175781
91.62000274658203,79.33999633789062,93.80000305175781,520.27001953125,592.8499755859375,85.43000030517578
91.62999725341797,78.80999755859375,93.1500015258789,513.0399780273438,582.8599853515625,83.97000122070312
91.6500015258789,78.97000122070312,93.5,514.0,583.0900268554688,84.41000366210938
91.69000244140625,78.94999694824219,93.7699966430664,509.239990234375,579.1099853515625,84.55000305175781
91.69000244140625,79.43000030517578,94.16000366210938,521.219970703125,591.1500244140625,85.7300033569336
91.69999694824219,79.37999725341797,93.9000015258789,518.9099731445312,587.72998046875,85.36000061035156
91.70999908447266,79.5,94.29000091552734,519.9299926757812,590.0499877929688,86.1500015258789
91.73999786376953,79.56999969482422,94.56999969482422,519.1099853515625,589.3900146484375,86.27999877929688
91.44000244140625,79.18000030517578,93.94000244140625,523.2100219726562,592.7100219726562,85.16000366210938
91.45999908447266,79.33000183105469,93.8499984741211,527.2999877929688,596.0900268554688,85.01000213623047
91.45999908447266,79.4800033569336,94.54000091552734,528.77001953125,595.9299926757812,86.38999938964844
91.47000122070312,79.30999755859375,94.26000213623047,524.7899780273438,593.0499877929688,86.44999694824219
91.5,79.30000305175781,93.51000213623047,529.9199829101562,599.1400146484375,85.3499984741211
91.5199966430664,79.33999633789062,93.68000030517578,530.7000122070312,599.6799926757812,85.44000244140625
91.52999877929688,79.52999877929688,93.83999633789062,534.2100219726562,603.0800170898438,85.87999725341797
91.52999877929688,79.51000213623047,94.2300033569336,532.4099731445312,601.3599853515625,86.13999938964844
91.54000091552734,79.5999984741211,94.63999938964844,533.6599731445312,603.75,87.16999816894531
91.58000183105469,79.36000061035156,94.29000091552734,526.9600219726562,597.0,86.33000183105469
91.58000183105469,79.5199966430664,94.0199966430664,534.2899780273438,602.6799926757812,85.45999908447266
91.5999984741211,79.43000030517578,94.4800033569336,529.0800170898438,597.530029296875,86.5
91.62000274658203,79.55000305175781,94.54000091552734,528.989990234375,597.4400024414062,86.6500015258789
91.63999938964844,79.80000305175781,94.5999984741211,526.8300170898438,594.280029296875,86.48999786376953
91.66000366210938,79.94999694824219,94.93000030517578,531.6500244140625,600.1500244140625,86.7699966430664
91.66000366210938,80.16999816894531,95.26000213623047,539.780029296875,606.780029296875,87.4000015258789
91.66999816894531,80.1500015258789,95.30000305175781,541.1599731445312,607.1199951171875,87.51000213623047
91.68000030517578,80.37999725341797,95.63999938964844,546.219970703125,611.8699951171875,87.94999694824219
91.72000122070312,80.33999633789062,95.38999938964844,548.0900268554688,614.9099731445312,87.38999938964844
91.7300033569336,80.6500015258789,95.7699966430664,551.6400146484375,617.8499755859375,88.25
91.44000244140625,80.16999816894531,95.29000091552734,546.989990234375,617.6500244140625,88.13999938964844
91.44999694824219,80.31999969482422,95.08999633789062,550.7999877929688,620.4500122070312,87.58000183105469
91.5,80.37000274658203,94.76000213623047,556.219970703125,625.3400268554688,86.97000122070312
91.51000213623047,80.0999984741211,94.45999908447266,552.030029296875,620.6799926757812,86.13999938964844
91.51000213623047,79.98999786376953,94.31999969482422,552.3400268554688,620.3400268554688,86.02999877929688
91.5199966430664,80.20999908447266,94.80999755859375,556.25,624.0599975585938,86.93000030517578
91.54000091552734,80.12999725341797,94.76000213623047,555.4500122070312,625.8200073242188,86.98999786376953
91.55999755859375,80.02999877929688,94.31999969482422,554.2000122070312,623.6199951171875,85.79000091552734
91.56999969482422,80.08999633789062,94.27999877929688,556.2100219726562,624.8099975585938,85.61000061035156
91.58000183105469,79.8499984741211,93.91000366210938,556.719970703125,622.1400146484375,85.01000213623047
91.5999984741211,80.05999755859375,94.16999816894531,557.2899780273438,624.219970703125,85.12999725341797
91.5999984741211,80.13999938964844,94.13999938964844,561.7999877929688,628.0399780273438,85.11000061035156
91.63999938964844,80.25,94.4000015258789,561.260009765625,627.5800170898438,85.23999786376953
91.66000366210938,80.36000061035156,94.7300033569336,564.1699829101562,628.77001953125,86.0
91.66999816894531,80.5,95.0,561.25,628.8599853515625,86.5199966430664
91.68000030517578,80.54000091552734,94.66000366210938,563.8099975585938,634.2100219726562,86.04000091552734
91.68000030517578,80.44000244140625,94.5199966430664,565.010009765625,634.4199829101562,85.88999938964844
91.70999908447266,80.48999786376953,94.73999786376953,566.3699951171875,637.0999755859375,86.43000030517578
91.72000122070312,80.44999694824219,94.52999877929688,568.1400146484375,636.9400024414062,85.87000274658203
91.7300033569336,80.5,95.1500015258789,567.260009765625,635.260009765625,87.31999969482422
91.73999786376953,80.33000183105469,94.81999969482422,568.02001953125,634.4600219726562,86.87000274658203
91.75,80.37999725341797,94.9000015258789,565.010009765625,632.0800170898438,86.91999816894531
91.47000122070312,79.9800033569336,95.68000030517578,553.8800048828125,621.719970703125,87.81999969482422
91.4800033569336,80.25,95.80999755859375,564.0999755859375,631.1699829101562,88.05999755859375
91.4800033569336,80.20999908447266,95.73999786376953,560.27001953125,627.969970703125,88.33000183105469
91.51000213623047,80.29000091552734,95.66999816894531,567.3200073242188,632.780029296875,87.81999969482422
91.51000213623047,80.20999908447266,95.5999984741211,569.239990234375,632.25,87.66999816894531
91.54000091552734,80.22000122070312,95.37999725341797,574.5499877929688,637.1799926757812,87.29000091552734
91.55000305175781,80.22000122070312,95.41000366210938,572.8499755859375,635.9199829101562,87.38999938964844
91.55999755859375,80.4000015258789,95.38999938964844,580.0499877929688,642.6900024414062,86.94999694824219
91.56999969482422,80.61000061035156,95.7300033569336,580.3400268554688,644.8900146484375,87.66999816894531
91.58000183105469,80.4000015258789,95.41999816894531,579.8900146484375,644.9500122070312,87.0199966430664
91.62000274658203,80.45999908447266,95.2300033569336,577.3400268554688,643.4400024414062,86.4000015258789
91.62000274658203,80.4000015258789,95.13999938964844,577.1099853515625,643.2999877929688,86.1500015258789
91.63999938964844,80.37999725341797,95.37999725341797,569.280029296875,639.8099975585938,86.6500015258789
91.66000366210938,80.3499984741211,95.5199966430664,565.9000244140625,638.1099853515625,86.83999633789062
91.66000366210938,80.19999694824219,95.23999786376953,563.280029296875,635.5499877929688,86.41000366210938
91.69000244140625,80.8499984741211,95.7699966430664,571.969970703125,645.3099975585938,87.05000305175781
91.69999694824219,80.69000244140625,95.58000183105469,570.3200073242188,642.469970703125,86.80000305175781
91.70999908447266,80.87000274658203,95.83000183105469,572.6099853515625,645.1599731445312,86.75
91.72000122070312,80.97000122070312,96.01000213623047,573.489990234375,646.6300048828125,86.6500015258789
91.7300033569336,81.01000213623047,96.2300033569336,577.0800170898438,648.9199829101562,87.22000122070312
91.7699966430664,80.86000061035156,96.1500015258789,570.4000244140625,645.0499877929688,86.5999984741211
91.47000122070312,80.38999938964844,95.55000305175781,565.6199951171875,640.27001953125,85.62999725341797
91.4800033569336,80.61000061035156,95.87999725341797,570.0700073242188,643.739990234375,86.56999969482422
91.5,80.83000183105469,96.30999755859375,575.22998046875,649.1199951171875,87.2300033569336
91.52999877929688,80.87000274658203,96.77999877929688,576.0599975585938,647.239990234375,88.55999755859375
91.54000091552734,80.87000274658203,97.08000183105469,578.8699951171875,648.8300170898438,89.73999786376953
91.55000305175781,80.77999877929688,96.8499984741211,580.510009765625,650.3300170898438,89.2300033569336
91.55999755859375,80.83999633789062,97.11000061035156,580.7000122070312,652.2100219726562,89.73999786376953
91.56999969482422,81.04000091552734,97.26000213623047,584.0800170898438,657.6300048828125,90.33999633789062
91.5999984741211,80.95999908447266,96.9800033569336,586.6599731445312,657.4099731445312,89.94999694824219
91.61000061035156,81.19000244140625,97.13999938964844,591.6799926757812,660.9099731445312,90.16000366210938
91.62000274658203,81.12999725341797,97.19999694824219,591.1799926757812,660.0,90.3499984741211
91.62999725341797,81.05000305175781,96.98999786376953,590.0,659.1799926757812,90.12000274658203
91.63999938964844,81.2300033569336,96.66999816894531,595.3200073242188,662.260009765625,89.19000244140625
91.68000030517578,81.26000213623047,96.62999725341797,599.3499755859375,663.7000122070312,89.0199966430664
91.69000244140625,81.31999969482422,96.47000122070312,602.2000122070312,666.8400268554688,88.69999694824219
91.69000244140625,81.26000213623047,96.73999786376953,598.2000122070312,663.2100219726562,89.31999969482422
91.70999908447266,81.1500015258789,96.4800033569336,596.0999755859375,661.0999755859375,88.9800033569336
91.70999908447266,80.91999816894531,96.2699966430664,593.530029296875,658.0499877929688,88.9800033569336
91.73999786376953,81.08000183105469,96.22000122070312,595.969970703125,661.8200073242188,88.9000015258789
91.75,81.22000122070312,96.5,598.72998046875,663.6799926757812,89.62999725341797
91.75,81.19000244140625,96.45999908447266,600.3699951171875,666.1799926757812,89.37000274658203
91.45999908447266,80.95999908447266,96.48999786376953,603.25,668.4500122070312,89.29000091552734
91.47000122070312,80.93000030517578,96.58999633789062,605.72998046875,669.219970703125,89.55000305175781
91.48999786376953,80.83999633789062,96.4000015258789,603.1799926757812,669.2100219726562,89.37999725341797
91.51000213623047,80.86000061035156,96.12000274658203,607.7100219726562,671.6099853515625,88.66999816894531
91.51000213623047,80.7699966430664,96.36000061035156,604.510009765625,669.1199951171875,89.18000030517578
91.52999877929688,80.6500015258789,96.37999725341797,611.4400024414062,673.1099853515625,89.25
91.52999877929688,80.41999816894531,96.30999755859375,610.7000122070312,671.1599731445312,89.18000030517578
91.56999969482422,79.94999694824219,96.91000366210938,589.5,653.02001953125,90.62000274658203
91.58000183105469,80.44999694824219,96.95999908447266,602.010009765625,663.0399780273438,90.56999969482422
91.58000183105469,80.54000091552734,97.20999908447266,598.0,662.22998046875,90.86000061035156
91.58999633789062,80.80000305175781,97.0999984741211,602.219970703125,665.1699829101562,90.66000366210938
91.5999984741211,80.51000213623047,97.55000305175781,599.989990234375,660.6400146484375,91.33999633789062
91.62000274658203,80.72000122070312,97.38999938964844,603.9299926757812,664.3900146484375,91.19999694824219
91.63999938964844,80.87999725341797,97.5199966430664,611.5399780273438,671.2999877929688,91.55000305175781
91.63999938964844,80.76000213623047,97.69999694824219,611.3800048828125,671.2899780273438,92.0
91.66000366210938,80.68000030517578,97.72000122070312,605.489990234375,667.7999877929688,92.05999755859375
91.66999816894531,80.86000061035156,97.4000015258789,610.5800170898438,671.760009765625,91.43000030517578
91.69999694824219,81.08000183105469,97.48999786376953,617.0999755859375,677.25,91.47000122070312
91.69999694824219,81.27999877929688,97.48999786376953,628.0900268554688,685.239990234375,91.77999877929688
91.70999908447266,81.19999694824219,97.58000183105469,632.9199829101562,687.0599975585938,92.0199966430664
91.73999786376953,80.94999694824219,96.94999694824219,635.77001953125,687.3900146484375,91.08999633789062
91.73999786376953,80.80000305175781,96.80999755859375,626.0499877929688,679.8300170898438,90.55999755859375
91.76000213623047,80.80000305175781,96.8499984741211,629.0700073242188,682.0599975585938,90.29000091552734
91.47000122070312,80.13999938964844,96.5,632.0800170898438,683.3400268554688,89.73999786376953
91.4800033569336,80.1500015258789,96.62000274658203,619.25,675.239990234375,89.94000244140625
91.48999786376953,80.2300033569336,96.16000366210938,623.280029296875,677.5800170898438,88.95999908447266
91.5,80.26000213623047,96.6500015258789,611.6699829101562,670.3099975585938,89.76000213623047
91.52999877929688,80.33000183105469,96.69000244140625,609.739990234375,670.969970703125,89.56999969482422
91.55000305175781,80.5999984741211,96.55999755859375,623.22998046875,681.4400024414062,89.55000305175781
91.54000091552734,80.69000244140625,96.86000061035156,621.5700073242188,683.0,89.95999908447266
91.55000305175781,80.52999877929688,96.87999725341797,621.0800170898438,683.3800048828125,90.12000274658203
91.55999755859375,80.19999694824219,96.5999984741211,608.4000244140625,672.0399780273438,89.37999725341797
91.5999984741211,80.22000122070312,96.44000244140625,608.8599853515625,671.9299926757812,88.87000274658203
91.5999984741211,80.08999633789062,96.55000305175781,603.6599731445312,665.6699829101562,89.08999633789062
91.62000274658203,80.11000061035156,96.70999908447266,596.3099975585938,660.0800170898438,89.05999755859375
91.62000274658203,80.1500015258789,96.63999938964844,599.8699951171875,662.6300048828125,88.87999725341797
91.63999938964844,80.0999984741211,96.87000274658203,585.6699829101562,652.530029296875,89.2300033569336
91.66000366210938,80.37000274658203,97.19000244140625,590.0700073242188,659.030029296875,89.5
91.66000366210938,80.58999633789062,97.33999633789062,605.1599731445312,668.72998046875,90.01000213623047
91.68000030517578,80.87000274658203,97.58999633789062,608.8900146484375,675.02001953125,90.23999786376953
91.69000244140625,80.94999694824219,97.66999816894531,614.27001953125,679.6799926757812,90.63999938964844
91.72000122070312,80.98999786376953,97.5,619.25,683.3900146484375,90.20999908447266
91.44999694824219,80.47000122070312,96.69000244140625,617.1699829101562,680.27001953125,88.7699966430664
91.4800033569336,80.62000274658203,96.7699966430664,622.0,681.530029296875,88.80999755859375
91.48999786376953,80.69000244140625,96.97000122070312,623.52001953125,683.8900146484375,89.05999755859375
91.5,80.75,96.66999816894531,622.9400024414062,684.3900146484375,88.58000183105469
91.5199966430664,80.75,96.47000122070312,625.47998046875,685.6900024414062,88.16999816894531
91.52999877929688,80.55000305175781,96.2699966430664,624.280029296875,683.6300048828125,87.87999725341797
91.55000305175781,80.45999908447266,96.12999725341797,625.0499877929688,683.0399780273438,87.97000122070312
91.55000305175781,80.7300033569336,96.44000244140625,627.6099853515625,687.5700073242188,88.30999755859375
91.56500244140625,80.7249984741211,96.44999694824219,625.5800170898438,689.1300048828125,88.19000244140625
